id,inode,dev,type,op,gp,tp,num_of_links,owner_id,group_id,size,time,name,parentID,abs_path
2122,11036,117,d,7,5,5,3,0,0,0,1581475848.790289,host10,2115,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10
2123,11058,117,d,7,5,5,2,0,0,0,1581475848.824289,power,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/power
2124,11039,117,l,7,7,7,1,0,0,0,1581475848.824289,device,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/device
2125,11038,117,l,7,7,7,1,0,0,0,1581475848.824289,subsystem,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/subsystem
2126,11037,117,-,6,4,4,1,0,0,4096,1581475848.824289,uevent,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/uevent
2127,11045,117,-,4,4,4,1,0,0,4096,1581475848.824289,can_queue,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/can_queue
2128,11064,117,-,6,4,4,1,0,0,4096,1581475848.824289,link_power_management_policy,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/link_power_management_policy
2129,11049,117,-,4,4,4,1,0,0,4096,1581475848.824289,proc_name,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/proc_name
2130,11055,117,-,4,4,4,1,0,0,4096,1581475848.824289,prot_guard_type,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/prot_guard_type
2131,11041,117,-,4,4,4,1,0,0,4096,1581475848.824289,use_blk_mq,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/use_blk_mq
2132,11047,117,-,4,4,4,1,0,0,4096,1581475848.824289,sg_prot_tablesize,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/sg_prot_tablesize
2133,11072,117,-,4,4,4,1,0,0,4096,1581475848.824289,em_message_supported,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/em_message_supported
2134,11069,117,-,4,4,4,1,0,0,4096,1581475848.824289,ahci_host_version,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/ahci_host_version
2135,11065,117,-,4,4,4,1,0,0,4096,1581475848.824289,em_message_type,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/em_message_type
2136,11048,117,-,4,4,4,1,0,0,4096,1581475848.824289,unchecked_isa_dma,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/unchecked_isa_dma
2137,11054,117,-,4,4,4,1,0,0,4096,1581475848.824289,prot_capabilities,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/prot_capabilities
2138,11044,117,-,4,4,4,1,0,0,4096,1581475848.824289,cmd_per_lun,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/cmd_per_lun
2139,11057,117,-,6,4,4,1,0,0,4096,1581475848.824289,eh_deadline,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/eh_deadline
2140,11043,117,-,4,4,4,1,0,0,4096,1581475848.824289,host_busy,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/host_busy
2141,11070,117,-,4,4,4,1,0,0,4096,1581475848.824289,ahci_port_cmd,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/ahci_port_cmd
2142,11056,117,-,2,0,0,1,0,0,4096,1581475848.824289,host_reset,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/host_reset
2143,11051,117,-,6,4,4,1,0,0,4096,1581475848.824289,state,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/state
2144,11050,117,-,2,0,0,1,0,0,4096,1581475848.824289,scan,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/scan
2145,11053,117,-,6,4,4,1,0,0,4096,1581475848.824289,active_mode,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/active_mode
2146,11071,117,-,6,4,4,1,0,0,4096,1581475848.824289,em_buffer,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/em_buffer
2147,11066,117,-,6,4,4,1,0,0,4096,1581475848.824289,em_message,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/em_message
2148,11042,117,-,4,4,4,1,0,0,4096,1581475848.824289,unique_id,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/unique_id
2149,11046,117,-,4,4,4,1,0,0,4096,1581475848.824289,sg_tablesize,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/sg_tablesize
2150,11052,117,-,6,4,4,1,0,0,4096,1581475848.824289,supported_mode,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/supported_mode
2151,11067,117,-,4,4,4,1,0,0,4096,1581475848.824289,ahci_host_caps,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/ahci_host_caps
2152,11068,117,-,4,4,4,1,0,0,4096,1581475848.824289,ahci_host_cap2,2122,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/ahci_host_cap2
2153,11062,117,-,4,4,4,1,0,0,4096,1581475848.824289,runtime_active_time,2123,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/power/runtime_active_time
2154,11059,117,-,4,4,4,1,0,0,4096,1581475848.824289,runtime_status,2123,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/power/runtime_status
2155,11063,117,-,6,4,4,1,0,0,4096,1581475848.824289,autosuspend_delay_ms,2123,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/power/autosuspend_delay_ms
2156,11061,117,-,4,4,4,1,0,0,4096,1581475848.824289,runtime_suspended_time,2123,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/power/runtime_suspended_time
2157,11060,117,-,6,4,4,1,0,0,4096,1581475848.824289,control,2123,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/power/control
2158,10714,117,d,7,5,5,3,0,0,0,1581475848.765289,ata_link,2093,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link
2159,10708,117,d,7,5,5,2,0,0,0,1581475848.825289,power,2093,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/power
2160,10729,117,d,7,5,5,4,0,0,0,1581475848.767289,dev11.0,2093,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0
2161,10707,117,-,6,4,4,1,0,0,4096,1581475848.825289,uevent,2093,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/uevent
2162,10715,117,d,7,5,5,3,0,0,0,1581475848.765289,link11,2158,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11
2163,10720,117,d,7,5,5,2,0,0,0,1581475848.825289,power,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/power
2164,10718,117,l,7,7,7,1,0,0,0,1581475848.825289,device,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/device
2165,10717,117,l,7,7,7,1,0,0,0,1581475848.825289,subsystem,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/subsystem
2166,10727,117,-,4,4,4,1,0,0,4096,1581475848.825289,sata_spd_limit,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/sata_spd_limit
2167,10716,117,-,6,4,4,1,0,0,4096,1581475848.825289,uevent,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/uevent
2168,10726,117,-,4,4,4,1,0,0,4096,1581475848.825289,hw_sata_spd_limit,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/hw_sata_spd_limit
2169,10728,117,-,4,4,4,1,0,0,4096,1581475848.825289,sata_spd,2162,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/sata_spd
2170,10724,117,-,4,4,4,1,0,0,4096,1581475848.825289,runtime_active_time,2163,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/power/runtime_active_time
2171,10721,117,-,4,4,4,1,0,0,4096,1581475848.825289,runtime_status,2163,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/power/runtime_status
2172,10725,117,-,6,4,4,1,0,0,4096,1581475848.825289,autosuspend_delay_ms,2163,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/power/autosuspend_delay_ms
2173,10723,117,-,4,4,4,1,0,0,4096,1581475848.825289,runtime_suspended_time,2163,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/power/runtime_suspended_time
2174,10722,117,-,6,4,4,1,0,0,4096,1581475848.825289,control,2163,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/power/control
2175,10712,117,-,4,4,4,1,0,0,4096,1581475848.825289,runtime_active_time,2159,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/power/runtime_active_time
2176,10709,117,-,4,4,4,1,0,0,4096,1581475848.826289,runtime_status,2159,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/power/runtime_status
2177,10713,117,-,6,4,4,1,0,0,4096,1581475848.826289,autosuspend_delay_ms,2159,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/power/autosuspend_delay_ms
2178,10711,117,-,4,4,4,1,0,0,4096,1581475848.826289,runtime_suspended_time,2159,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/power/runtime_suspended_time
2179,10710,117,-,6,4,4,1,0,0,4096,1581475848.826289,control,2159,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/power/control
2180,10731,117,d,7,5,5,2,0,0,0,1581475848.826289,power,2160,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/power
2181,10737,117,d,7,5,5,3,0,0,0,1581475848.767289,ata_device,2160,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device
2182,10730,117,-,6,4,4,1,0,0,4096,1581475848.826289,uevent,2160,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/uevent
2183,10735,117,-,4,4,4,1,0,0,4096,1581475848.826289,runtime_active_time,2180,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/power/runtime_active_time
2184,10732,117,-,4,4,4,1,0,0,4096,1581475848.826289,runtime_status,2180,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/power/runtime_status
2185,10736,117,-,6,4,4,1,0,0,4096,1581475848.826289,autosuspend_delay_ms,2180,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/power/autosuspend_delay_ms
2186,10734,117,-,4,4,4,1,0,0,4096,1581475848.826289,runtime_suspended_time,2180,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/power/runtime_suspended_time
2187,10733,117,-,6,4,4,1,0,0,4096,1581475848.826289,control,2180,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/power/control
2188,10738,117,d,7,5,5,3,0,0,0,1581475848.767289,dev11.0,2181,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0
2189,10743,117,d,7,5,5,2,0,0,0,1581475848.826289,power,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/power
2190,10741,117,l,7,7,7,1,0,0,0,1581475848.826289,device,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/device
2191,10740,117,l,7,7,7,1,0,0,0,1581475848.826289,subsystem,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/subsystem
2192,10739,117,-,6,4,4,1,0,0,4096,1581475848.826289,uevent,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/uevent
2193,10756,117,-,4,4,4,1,0,0,4096,1581475848.826289,gscr,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/gscr
2194,10749,117,-,4,4,4,1,0,0,4096,1581475848.826289,class,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/class
2195,10755,117,-,4,4,4,1,0,0,4096,1581475848.826289,id,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/id
2196,10750,117,-,4,4,4,1,0,0,4096,1581475848.826289,pio_mode,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/pio_mode
2197,10752,117,-,4,4,4,1,0,0,4096,1581475848.827289,xfer_mode,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/xfer_mode
2198,10751,117,-,4,4,4,1,0,0,4096,1581475848.827289,dma_mode,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/dma_mode
2199,10754,117,-,4,4,4,1,0,0,4096,1581475848.827289,ering,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/ering
2200,10753,117,-,4,4,4,1,0,0,4096,1581475848.827289,spdn_cnt,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/spdn_cnt
2201,10757,117,-,4,4,4,1,0,0,4096,1581475848.827289,trim,2188,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/trim
2202,10747,117,-,4,4,4,1,0,0,4096,1581475848.827289,runtime_active_time,2189,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/power/runtime_active_time
2203,10744,117,-,4,4,4,1,0,0,4096,1581475848.827289,runtime_status,2189,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/power/runtime_status
2204,10748,117,-,6,4,4,1,0,0,4096,1581475848.827289,autosuspend_delay_ms,2189,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/power/autosuspend_delay_ms
2205,10746,117,-,4,4,4,1,0,0,4096,1581475848.827289,runtime_suspended_time,2189,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/power/runtime_suspended_time
2206,10745,117,-,6,4,4,1,0,0,4096,1581475848.827289,control,2189,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/power/control
2207,10535,117,d,7,5,5,2,0,0,0,1581475848.827289,power,1937,/sys/devices/pci0000:00/0000:00:04.0/ata9/power
2208,10541,117,d,7,5,5,3,0,0,0,1581475848.769289,ata_port,1937,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port
2209,10929,117,d,7,5,5,4,0,0,0,1581475848.790289,host8,1937,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8
2210,10556,117,d,7,5,5,5,0,0,0,1581475848.765289,link9,1937,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9
2211,10534,117,-,6,4,4,1,0,0,4096,1581475848.827289,uevent,1937,/sys/devices/pci0000:00/0000:00:04.0/ata9/uevent
2212,10539,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_active_time,2207,/sys/devices/pci0000:00/0000:00:04.0/ata9/power/runtime_active_time
2213,10536,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_status,2207,/sys/devices/pci0000:00/0000:00:04.0/ata9/power/runtime_status
2214,10540,117,-,6,4,4,1,0,0,4096,1581475848.828289,autosuspend_delay_ms,2207,/sys/devices/pci0000:00/0000:00:04.0/ata9/power/autosuspend_delay_ms
2215,10538,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_suspended_time,2207,/sys/devices/pci0000:00/0000:00:04.0/ata9/power/runtime_suspended_time
2216,10537,117,-,6,4,4,1,0,0,4096,1581475848.828289,control,2207,/sys/devices/pci0000:00/0000:00:04.0/ata9/power/control
2217,10542,117,d,7,5,5,3,0,0,0,1581475848.769289,ata9,2208,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9
2218,10547,117,d,7,5,5,2,0,0,0,1581475848.828289,power,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/power
2219,10545,117,l,7,7,7,1,0,0,0,1581475848.828289,device,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/device
2220,10544,117,l,7,7,7,1,0,0,0,1581475848.828289,subsystem,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/subsystem
2221,10543,117,-,6,4,4,1,0,0,4096,1581475848.828289,uevent,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/uevent
2222,10553,117,-,4,4,4,1,0,0,4096,1581475848.828289,nr_pmp_links,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/nr_pmp_links
2223,10554,117,-,4,4,4,1,0,0,4096,1581475848.828289,idle_irq,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/idle_irq
2224,10555,117,-,4,4,4,1,0,0,4096,1581475848.828289,port_no,2217,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/port_no
2225,10551,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_active_time,2218,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/power/runtime_active_time
2226,10548,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_status,2218,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/power/runtime_status
2227,10552,117,-,6,4,4,1,0,0,4096,1581475848.828289,autosuspend_delay_ms,2218,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/power/autosuspend_delay_ms
2228,10550,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_suspended_time,2218,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/power/runtime_suspended_time
2229,10549,117,-,6,4,4,1,0,0,4096,1581475848.828289,control,2218,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/power/control
2230,10933,117,d,7,5,5,2,0,0,0,1581475848.828289,power,2209,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/power
2231,10932,117,l,7,7,7,1,0,0,0,1581475848.828289,subsystem,2209,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/subsystem
2232,10939,117,d,7,5,5,3,0,0,0,1581475848.790289,scsi_host,2209,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host
2233,10930,117,-,6,4,4,1,0,0,4096,1581475848.828289,uevent,2209,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/uevent
2234,10937,117,-,4,4,4,1,0,0,4096,1581475848.828289,runtime_active_time,2230,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/power/runtime_active_time
2235,10934,117,-,4,4,4,1,0,0,4096,1581475848.829289,runtime_status,2230,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/power/runtime_status
2236,10938,117,-,6,4,4,1,0,0,4096,1581475848.829289,autosuspend_delay_ms,2230,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/power/autosuspend_delay_ms
2237,10936,117,-,4,4,4,1,0,0,4096,1581475848.829289,runtime_suspended_time,2230,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/power/runtime_suspended_time
2238,10935,117,-,6,4,4,1,0,0,4096,1581475848.829289,control,2230,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/power/control
2239,10940,117,d,7,5,5,3,0,0,0,1581475848.790289,host8,2232,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8
2240,10962,117,d,7,5,5,2,0,0,0,1581475848.829289,power,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/power
2241,10943,117,l,7,7,7,1,0,0,0,1581475848.829289,device,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/device
2242,10942,117,l,7,7,7,1,0,0,0,1581475848.829289,subsystem,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/subsystem
2243,10941,117,-,6,4,4,1,0,0,4096,1581475848.829289,uevent,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/uevent
2244,10949,117,-,4,4,4,1,0,0,4096,1581475848.829289,can_queue,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/can_queue
2245,10968,117,-,6,4,4,1,0,0,4096,1581475848.829289,link_power_management_policy,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/link_power_management_policy
2246,10953,117,-,4,4,4,1,0,0,4096,1581475848.829289,proc_name,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/proc_name
2247,10959,117,-,4,4,4,1,0,0,4096,1581475848.829289,prot_guard_type,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/prot_guard_type
2248,10945,117,-,4,4,4,1,0,0,4096,1581475848.829289,use_blk_mq,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/use_blk_mq
2249,10951,117,-,4,4,4,1,0,0,4096,1581475848.829289,sg_prot_tablesize,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/sg_prot_tablesize
2250,10976,117,-,4,4,4,1,0,0,4096,1581475848.829289,em_message_supported,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/em_message_supported
2251,10973,117,-,4,4,4,1,0,0,4096,1581475848.829289,ahci_host_version,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/ahci_host_version
2252,10969,117,-,4,4,4,1,0,0,4096,1581475848.829289,em_message_type,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/em_message_type
2253,10952,117,-,4,4,4,1,0,0,4096,1581475848.829289,unchecked_isa_dma,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/unchecked_isa_dma
2254,10958,117,-,4,4,4,1,0,0,4096,1581475848.829289,prot_capabilities,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/prot_capabilities
2255,10948,117,-,4,4,4,1,0,0,4096,1581475848.829289,cmd_per_lun,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/cmd_per_lun
2256,10961,117,-,6,4,4,1,0,0,4096,1581475848.829289,eh_deadline,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/eh_deadline
2257,10947,117,-,4,4,4,1,0,0,4096,1581475848.829289,host_busy,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/host_busy
2258,10974,117,-,4,4,4,1,0,0,4096,1581475848.830289,ahci_port_cmd,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/ahci_port_cmd
2259,10960,117,-,2,0,0,1,0,0,4096,1581475848.830289,host_reset,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/host_reset
2260,10955,117,-,6,4,4,1,0,0,4096,1581475848.830289,state,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/state
2261,10954,117,-,2,0,0,1,0,0,4096,1581475848.830289,scan,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/scan
2262,10957,117,-,6,4,4,1,0,0,4096,1581475848.830289,active_mode,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/active_mode
2263,10975,117,-,6,4,4,1,0,0,4096,1581475848.830289,em_buffer,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/em_buffer
2264,10970,117,-,6,4,4,1,0,0,4096,1581475848.830289,em_message,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/em_message
2265,10946,117,-,4,4,4,1,0,0,4096,1581475848.830289,unique_id,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/unique_id
2266,10950,117,-,4,4,4,1,0,0,4096,1581475848.830289,sg_tablesize,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/sg_tablesize
2267,10956,117,-,6,4,4,1,0,0,4096,1581475848.830289,supported_mode,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/supported_mode
2268,10971,117,-,4,4,4,1,0,0,4096,1581475848.830289,ahci_host_caps,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/ahci_host_caps
2269,10972,117,-,4,4,4,1,0,0,4096,1581475848.830289,ahci_host_cap2,2239,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/ahci_host_cap2
